tipo;numero;anoassinatura;normaNome;ementa;dataassinatura;apelido;origem;origem_tipo;origem_numero;origem_ano;autor;partido;uf;link_origem;classe;classe_extra;url;index;simbólica;simbólica_tipo;competencia_exclusiva;controle
LEI-n;10549;2002;Lei nº 10.549 de 13/11/2002;Dispõe sobre a remuneração dos cargos da Carreira de Procurador da Fazenda Nacional, e dá outras providências.;14/11/2002;;PLN 53/2004;PLN;53;2004;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/69858;;;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-11-13;10549";;nao;;sim;nao okay
LEI-n;10548;2002;Lei nº 10.548 de 13/11/2002;Altera a Lei nº 10.147, de 21 de dezembro de 2000, que dispõe sobre a incidência da contribuição para os Programas de Integração Social e de Formação do Patrimônio - PIS-Pasep e da Contribuição para o Financiamento da Seguridade Social - Cofins, nas operações de venda dos produtos que especifica, e dá outras providências.;14/11/2002;;PLN 79/2004;PLN;79;2004;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/70615;;;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-11-13;10548";;nao;;não;nao okay
LEI-n;10547;2002;Lei nº 10.547 de 12/11/2002;Altera ações dos programas Nosso Bairro, Morar Melhor e Gestão da Política de Desenvolvimento Urbano constantes do Plano Plurianual para o período 2000 - 2003.;13/11/2002;;PLN 123/2004;PLN;123;2004;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/71234;Alteração do Plano Plurianual;Orçamento;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-11-12;10547";;nao;;sim;nao okay
LEI-n;10546;2002;Lei nº 10.546 de 12/11/2002;Abre ao Orçamento Fiscal da União, em favor do Ministério dos Transportes, crédito suplementar no valor de R$ 5.600.000,00, para reforço de dotação orçamentária consignada no vigente orçamento.;13/11/2002;;PLN 107/2004;PLN;107;2004;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/70758;Crédito Especial;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-11-12;10546";;nao;;sim;nao okay
LEI-n;10545;2002;Lei nº 10.545 de 12/11/2002;Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor dos Ministérios da Fazenda, do Desenvolvimento, Indústria e Comércio Exterior e do Planejamento, Orçamento e Gestão, crédito suplementar no valor global de R$ 110.187.191,00, para reforço de dotações consignadas no vigente orçamento.;13/11/2002;;PLN 96/2004;PLN;96;2004;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/70744;Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-11-12;10545";;nao;;sim;nao okay
LEI-n;10544;2002;Lei nº 10.544 de 12/11/2002;Abre ao Orçamento da Seguridade Social da União crédito suplementar no valor de R$ 467.434,00, em favor do Ministério da Previdência e Assistência Social, para reforço de dotações constantes do orçamento vigente.;13/11/2002;;PLN 44/2004;PLN;44;2004;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/69358;Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-11-12;10544";;nao;;sim;nao okay
LEI-n;10543;2002;Lei nº 10.543 de 12/11/2002;Abre ao Orçamento Fiscal da União, em favor do Ministério da Justiça, crédito suplementar no valor de R$ 2.080.000,00 para reforço de dotações consignadas no vigente orçamento.;13/11/2002;;PLN 118/2004;PLN;118;2004;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/71229;Alteração do Plano Plurianual;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-11-12;10543";;nao;;sim;nao okay
LEI-n;10542;2002;Lei nº 10.542 de 12/11/2002;Abre crédito extraordinário, no valor de R$ 326.075.000,00, em favor do Ministério de Minas e Energia, para os fins que especifica.;13/11/2002;;PLN 94/2004;PLN;94;2004;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/70742;Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-11-12;10542";;nao;;sim;nao okay
LEI-n;10541;2002;Lei nº 10.541 de 07/11/2002;Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor de diversos órgãos dos Poderes Legislativo, Executivo e Judiciário e do Ministério Público da União, crédito suplementar no valor global de R$ 3.201.123.539,00 para reforço de dotações consignadas na Lei Orçamentária vigente.;08/11/2002;;PLN 94/2002;PLN;94;2002;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/52939;Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-11-07;10541";;nao;;sim;nao okay
LEI-n;10540;2002;Lei nº 10.540 de 01/10/2002;"Altera a Lei nº 5.917, de 10 de setembro de 1973, que ""aprova o Plano Nacional de Viação"", de modo a incluir, na Relação Descritiva das Rodovias do Sistema Rodoviário Federal, a interligação das rodovias federais BR-405 e BR-116, com extremos localizados, respectivamente, nos Estados do Rio Grande do Norte e do Ceará.";02/10/2002;;PLC 3627/2000;PL;3627;2000;BETINHO ROSADO;PFL;RN;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-3627-2000;Viação e Transportes;Viação e Transportes;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-10-01;10540";;nao;;não;nao okay
LEI-n;10539;2002;Lei nº 10.539 de 23/09/2002;Dispõe sobre a estruturação de órgãos, cria cargos em comissão no âmbito do Poder Executivo Federal, e dá outras providências.;24/09/2002;;PLN 113/2004;PLN;113;2004;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/70768;;;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-09-23;10539";;nao;;sim;nao okay
LEI-n;10538;2002;Lei nº 10.538 de 27/08/2002;Abre ao Orçamento Fiscal da União, em favor de Encargos Financeiros da União, crédito especial no valor de R$ 500.000.000,00 para os fins que especifica.;28/08/2002;;PLN 27/2004;PLN;27;2004;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/68533;Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-08-27;10538";;nao;;sim;nao okay
LEI-n;10537;2002;Lei nº 10.537 de 27/08/2002;Altera os arts. 789 e 790 da Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, sobre custas e emolumentos da Justiça do Trabalho, e acrescenta os arts. 789- A, 789-B, 790-A e 790-B.;28/08/2002;;PLC 4695/1998;PL;4695;1998;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-4695-1998;Trabalho e Emprego;Trabalho e Emprego;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-08-27;10537";;nao;;não;nao okay
LEI-n;10536;2002;Lei nº 10.536 de 14/08/2002;Altera dispositivos da Lei nº 9.140, de 4 de dezembro de 1995, que reconhece como mortas pessoas desaparecidas em razão de participação, ou de acusação de participação, em atividades políticas, no período de 2 de setembro de 1961 a 15 de agosto de 1979, e dá outras providências.;15/08/2002;;PLC 4908/2001;PL;4908;2001;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-4908-2001;Direitos Políticos;Jurídico;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-08-14;10536";;nao;;não;nao okay
LEI-n;10535;2002;Lei nº 10.535 de 12/08/2002;Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor do Ministério da Defesa, crédito suplementar no valor de R$ 48.000.000,00, para reforço de dotações consignadas nos vigentes orçamentos.;13/08/2002;;PLN 77/2004;PLN;77;2004;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/70274;Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-08-12;10535";;nao;;sim;nao okay
LEI-n;10534;2002;Lei nº 10.534 de 12/08/2002;Abre ao Orçamento Fiscal da União, em favor do Ministério da Justiça e do Ministério das Relações Exteriores, crédito suplementar no valor global de R$ 209.280.539,00 para reforço de dotações consignadas no vigente orçamento.;13/08/2002;;PLN 93/2004;PLN;93;2004;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/70741;Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-08-12;10534";;nao;;sim;nao okay
LEI-n;10533;2002;Lei nº 10.533 de 12/08/2002;Abre ao Orçamento da Seguridade Social da União, em favor do Ministério da Previdência e Assistência Social, crédito suplementar no valor de R$ 10.000.000,00, para reforço de dotação consignada no vigente orçamento.;13/08/2002;;PLN 115/2004;PLN;115;2004;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/70755;Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-08-12;10533";;nao;;sim;nao okay
LEI-n;10532;2002;Lei nº 10.532 de 12/08/2002;Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor do Ministério da Educação, crédito suplementar no valor de R$ 79.276.270,00, para reforço de dotações consignadas no orçamento vigente.;13/08/2002;;PLN 42/2002;PLN;42;2002;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/51149;Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-08-12;10532";;nao;;sim;nao okay
LEI-n;10531;2002;Lei nº 10.531 de 12/08/2002;Abre ao Orçamento Fiscal da União, em favor do Ministério do Desenvolvimento, Indústria e Comércio Exterior, crédito especial no valor de R$ 77.217.464,00, para os fins que especifica.;13/08/2002;;PLN 41/2002;PLN;41;2002;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/51148;Crédito Especial;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-08-12;10531";;nao;;sim;nao okay
LEI-n;10530;2002;Lei nº 10.530 de 12/08/2002;Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor do Ministério de Minas e Energia e do Ministério da Defesa, crédito especial no valor global de R$ 9.664.614,00, para os fins que especifica.;13/08/2002;;PLN 112/2004;PLN;112;2004;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/70767;Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-08-12;10530";;nao;;sim;nao okay
LEI-n;10529;2002;Lei nº 10.529 de 12/08/2002;Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor de diversos órgãos dos Poderes Legislativo, Executivo e Judiciário e do Ministério Público da União, crédito suplementar no valor global de R$ 2.606.057.783,00 para reforço de dotações consignadas nos orçamentos vigentes;13/08/2002;;PLN 54/2004;PLN;54;2004;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/69859;Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-08-12;10529";;nao;;sim;nao okay
LEI-n;10528;2002;Lei nº 10.528 de 08/08/2002;Abre ao Orçamento Fiscal da União crédito suplementar no valor de R$ 50.000.000,00, em favor da Justiça Eleitoral, para reforço de dotações constantes do orçamento vigente.;09/08/2002;;PLN 49/2002;PLN;49;2002;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/51172;Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-08-08;10528";;nao;;sim;nao okay
LEI-n;10527;2002;Lei nº 10.527 de 08/08/2002;Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor do Tribunal de Contas da União, dos órgãos do Poder Judiciário e do Ministério Público da União, crédito suplementar no valor global de R$ 546.661.876,00, para reforço de dotações consignadas nos orçamentos vigentes.;09/08/2002;;PLN 37/2002;PLN;37;2002;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/51122;Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-08-08;10527";;nao;;sim;nao okay
LEI-n;10526;2002;Lei nº 10.526 de 06/08/2002;Abre crédito extraordinário, em favor da Justiça do Trabalho e do Ministério da Integração Nacional, no valor global de R$ 124.210.542,00, para os fins que especifica.;07/08/2002;;PLN 45/2004;PLN;45;2004;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/69580;Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-08-06;10526";;nao;;sim;nao okay
LEI-n;10525;2002;Lei nº 10.525 de 06/08/2002;Dispõe sobre o salário mínimo a partir de 1º de abril de 2002, e dá outras providências.;07/08/2002;;MPV 35/2002;MPV;35;2002;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/49760;Trabalho e Emprego;Trabalho e Emprego;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-08-06;10525";;nao;;sim;nao okay
LEI-n;10524;2002;Lei nº 10.524 de 25/07/2002;Dispõe sobre as diretrizes para a elaboração da lei orçamentária de 2003 e dá outras providências.;26/07/2002;;PLN 64A/2004;PLN;64A;2004;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/70189;;;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-07-25;10524";;nao;;sim;nao okay
LEI-n;10523;2002;Lei nº 10.523 de 23/07/2002;Cria e transforma, no Quadro Permanente de Pessoal da Secretaria do Tribunal Regional do Trabalho da 9ª Região, os cargos que menciona e dá outras providências.;24/07/2002;;PLC 4802/1994;PL;4802;1994;Tribunal Superior do Trabalho;BR;BR;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-4802-1994;Servidores Públicos;Serviço Público, Servidor Público e Cargos Públicos;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-07-23;10523";;nao;;sim;nao okay
LEI-n;10522;2002;Lei nº 10.522 de 19/07/2002;Dispõe sobre o Cadastro Informativo dos créditos não quitados de órgãos e entidades federais e dá outras providências.;22/07/2002;;Medida Provisória nº 2176-79/2001;MPV;2176;2001;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/48033;Economia e Desenvolvimento / Fiscalização e Controle da Atividade Econômica;Economia e Tributos;;"[""NORMAS"",""CADASTRO INFORMATIVO DOS CREDITOS DE ORGÃOS E ENTIDADES FEDERAIS NÃO-QUITADOS (CADIN)"",""NORMAS"",""FUNCIONAMENTO"",""COMPETENCIA"",""CADASTRO INFORMATIVO DOS CREDITOS DE ORGÃOS E ENTIDADES FEDERAIS NÃO-QUITADOS (CADIN)"",""CORRELAÇÃO"",""PESSOA FISICA"",""PESSOA JURIDICA"",""COMPETENCIA"",""SISTEMA DE INFORMAÇÃO"",""BANCO CENTRAL DO BRASIL (BACEN)"",""CENTRALIZAÇÃO"",""ARMAZENAGEM"",""INFORMAÇÕES"",""CADASTRO INFORMATIVO DOS CREDITOS DE ORGÃOS E ENTIDADES FEDERAIS NÃO-QUITADOS (CADIN)"",""OBRIGATORIEDADE"",""CONSULTA"",""CADASTRO INFORMATIVO DOS CREDITOS DE ORGÃOS E ENTIDADES FEDERAIS NÃO-QUITADOS (CADIN)"",""ORGÃOS"",""ENTIDADE"",""ADMINISTRAÇÃO PUBLICA"",""HIPOTESE"",""REALIZAÇÃO"",""OPERAÇÃO FINANCEIRA"",""CONCESSÃO"",""INCENTIVO FISCAL"",""CELEBRAÇÃO"",""CONVENIO"",""UTILIZAÇÃO"",""RECURSOS ORÇAMENTARIOS"",""SUSPENSÃO"",""PRAZO DETERMINADO"",""RESTRIÇÃO"",""TRANSFERENCIA"",""RECURSOS FINANCEIROS"",""UNIÃO FEDERAL"",""DESTINAÇÃO"",""ESTADOS"",""DISTRITO FEDERAL (DF)"",""MUNICIPIOS"",""OBJETIVO"",""INTERESSE SOCIAL"",""HIPOTESE"",""REGISTRO"",""CADASTRO INFORMATIVO DOS CREDITOS DE ORGÃOS E ENTIDADES FEDERAIS NÃO-QUITADOS (CADIN)"",""EXCLUSÃO"",""DEBITOS"",""INSTITUTO NACIONAL DO SEGURO SOCIAL (INSS)"",""POSSIBILIDADE"",""ESTADOS"",""DISTRITO FEDERAL (DF)"",""MUNICIPIOS"",""PARCELAMENTO"",""DEBITOS"",""RELAÇÃO"",""FAZENDA NACIONAL"",""CORRELAÇÃO"",""CONVENIO"",""UNIÃO FEDERAL"",""CRITERIOS"",""PARCELAMENTO"",""FAZENDA NACIONAL"",""HIPOTESE"",""AUTOR"",""ISENÇÃO"",""PAGAMENTO"",""HONORARIOS"",""DEPOSITO JUDICIAL"",""TRIBUTOS"",""FAZENDA NACIONAL"",""ALTERAÇÃO"",""CRITERIOS"",""AUTORIZAÇÃO"",""PROCURADORIA GERAL DA FAZENDA NACIONAL"",""DESISTENCIA"",""RECURSO JUDICIAL"",""EXTINÇÃO"",""UNIDADE FISCAL DE REFERENCIA (UFIR)""]";nao;;não;nao okay
LEI-n;10521;2002;Lei nº 10.521 de 18/07/2002;Assegura a instalação de Municípios criados por Lei Estadual.;19/07/2002;;PLS 188/2001;PLS;188;2001;Senador Pedro Simon;MDB;RS;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pls-188-2001;Organização Federativa { Federação Brasileira / Pacto Federativo };Jurídico;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-07-18;10521";;nao;;não;nao okay
LEI-n;10520;2002;Lei nº 10.520 de 17/07/2002;Institui, no âmbito da União, Estados, Distrito Federal e Municípios, nos termos do art. 37, inciso XXI, da Constituição Federal, modalidade de licitação denominada pregão, para aquisição de bens e serviços comuns, e dá outras providências.;18/07/2002;Lei do Pregão (2002);MPV 2182-18/2001;MPV;2182-18;2001;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/48023;Licitação e Contratos;Jurídico;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-07-17;10520";;nao;;não;nao okay
LEI-n;10519;2002;Lei nº 10.519 de 17/07/2002;Dispõe sobre a promoção e a fiscalização da defesa sanitária animal quando da realização de rodeio e dá outras providências.;18/07/2002;;PLC 4495/1998;PL;4495;1998;JAIR MENEGUELLI;PT;SP;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-4495-1998;Saúde;Saúde;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-07-17;10519";;nao;;não;nao okay
LEI-n;10518;2002;Lei nº 10.518 de 12/07/2002;Abre ao Orçamento de Investimento, para 2002, em favor do Banco da Amazônia S.A., crédito especial no valor de R$ 3.824.838,00, para os fins que especifica.;15/07/2002;;PLN 92/2004;PLN;92;2004;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/70740;Crédito Especial;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-07-12;10518";;nao;;sim;nao okay
LEI-n;10517;2002;Lei nº 10.517 de 11/07/2002;Acrescenta dispositivos à Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro, para permitir o uso de semi-reboque acoplado a motocicleta ou motoneta, nas condições que estabelece.;12/07/2002;;PLC 4183/1998;PL;4183;1998;CONFÚCIO MOURA;PMDB;RO;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-4183-1998;Direito de Trânsito;Viação e Transportes;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-07-11;10517";;nao;;não;nao okay
LEI-n;10516;2002;Lei nº 10.516 de 11/07/2002;Institui a CARTEIRA NACIONAL DE SAÚDE DA MULHER.;12/07/2002;;PLC 340/1995;PL;340;1995;ALOYSIO NUNES FERREIRA;PSDB;SP;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-340-1995;Saúde;Saúde;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-07-11;10516";;nao;;não;nao okay
LEI-n;10515;2002;Lei nº 10.515 de 11/07/2002;Institui o 12 de agosto como Dia Nacional da Juventude.;12/07/2002;;PLC 1432/1999;PL;1432;1999;ALCIONE ATHAYDE;PSB;RJ;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-1432-1999;Data Comemorativa;Data Comemorativa;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-07-11;10515";;sim;Data Comemorativa;não;nao okay
LEI-n;10514;2002;Lei nº 10.514 de 11/07/2002;Abre ao Orçamento Fiscal da União crédito suplementar no valor global de R$ 49.637.005,00, em favor da Justiça Eleitoral, Justiça do Trabalho e Presidência da República, para reforço de dotações constantes do orçamento vigente.;12/07/2002;;PLN 70/2004;PLN;70;2004;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/70116;Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-07-11;10514";;nao;;sim;nao okay
LEI-n;10513;2002;Lei nº 10.513 de 11/07/2002;Abre ao Orçamento de Investimento, para 2002, em favor de diversas empresas, crédito suplementar no valor total de R$ 4.125.562,00, para os fins que especifica.;12/07/2002;;PLN 61/2004;PLN;61;2004;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/70092;Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-07-11;10513";;nao;;sim;nao okay
LEI-n;10512;2002;Lei nº 10.512 de 11/07/2002;Abre aos Orçamentos Fiscal e da Seguridade Social da União crédito suplementar no valor global de R$ 20.571.084,00, em favor de diversos Órgãos do Poder Judiciário e do Ministério Público da União, para reforço de dotações constantes do orçamento vigente.;12/07/2002;;PLN 114/2004;PLN;114;2004;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/70751;Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-07-11;10512";;nao;;sim;nao okay
LEI-n;10511;2002;Lei nº 10.511 de 11/07/2002;Altera o Quadro VI da Lei nº 10.407, de 10 de janeiro de 2002.;12/07/2002;;PLN 101/2004;PLN;101;2004;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/70761;;;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-07-11;10511";;nao;;não;nao okay
LEI-n;10510;2002;Lei nº 10.510 de 10/07/2002;Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor do Ministério da Defesa e do Ministério da Justiça, crédito suplementar no valor global de R$ 76.329.780,00, para reforço de dotações consignadas no vigente orçamento.;11/07/2002;;PLN 84/2004;PLN;84;2004;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/70680;Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-07-10;10510";;nao;;sim;nao okay
LEI-n;10509;2002;Lei nº 10.509 de 10/07/2002;Abre ao Orçamento Fiscal da União, em favor dos Ministérios de Minas e Energia e das Comunicações, crédito suplementar no valor global de R$ 48.283.434,00, para reforço de dotações consignadas no vigente orçamento.;11/07/2002;;PLN 41/2004;PLN;41;2004;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/69099;Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-07-10;10509";;nao;;sim;nao okay
LEI-n;10508;2002;Lei nº 10.508 de 10/07/2002;Altera o inciso I do art. 2º da Lei nº 7.394, de 29 de outubro de 1985.;11/07/2002;;PLC 4409/1998;PL;4409;1998;SILAS BRASILEIRO;MDB;MG;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-4409-1998;Trabalho e Emprego;Trabalho e Emprego;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-07-10;10508";;nao;;não;nao okay
LEI-n;10507;2002;Lei nº 10.507 de 10/07/2002;Cria a Profissão de Agente Comunitário de Saúde e dá outras providências.;11/07/2002;;PLC 6035/2002;PL;6035;2002;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-6035-2002;Trabalho e Emprego;Saúde;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-07-10;10507";;nao;;não;nao okay
LEI-n;10506;2002;Lei nº 10.506 de 09/07/2002;Altera o art. 16 da Lei n. 8935, de 18 de novembro de 1994, que regulamenta o art. 236 da Constituição Federal.;10/07/2002;;PLC 1698/1999;PL;1698;1999;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-1698-1999;Servidores Públicos;Serviço Público, Servidor Público e Cargos Públicos;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-07-09;10506";;nao;;não;nao okay
LEI-n;10505;2002;Lei nº 10.505 de 08/07/2002;"Dá a denominação de ""Aeroporto de Petrolina - Senador Nilo Coelho"" ao aeroporto da cidade de Petrolina, Estado de Pernambuco.";09/07/2002;;PLC 1334/1999;PL;1334;1999;CUNHA BUENO;ARENA;SP;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-1334-1999;Homenagem;Honorífico;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-07-08;10505";;sim;Denominação;não;nao okay
LEI-n;10504;2002;Lei nº 10.504 de 08/07/2002;Dispõe sobre a criação do Dia Nacional do Consumidor.;09/07/2002;;PLC 1219/1999;PL;1219;1999;IÉDIO ROSA;PFL;RJ;https://www.congressonacional.leg.br/materias/materias-bicamerais/-/ver/pl-1219-1999;Data Comemorativa;Data Comemorativa;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-07-08;10504";;sim;Data Comemorativa;não;nao okay
LEI-n;10503;2002;Lei nº 10.503 de 08/07/2002;Abre ao Orçamento de Investimento, para 2002, em favor do Banco da Amazônia S.A., crédito suplementar no valor de R$ 11.279.608,00, para os fins que especifica.;09/07/2002;;PLN 28/2004;PLN;28;2004;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/68555;Crédito Especial;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-07-08;10503";;nao;;sim;nao okay
LEI-n;10502;2002;Lei nº 10.502 de 08/07/2002;Abre ao Orçamento Fiscal da União, em favor da Presidência da República, crédito suplementar no valor de R$ 45.745.500,00, para reforço de dotações constantes do orçamento vigente.;09/07/2002;;PLN 29/2002;PLN;29;2002;Poder Executivo;BR;BR;https://www.congressonacional.leg.br/materias/pesquisa/-/materia/50792;Crédito Suplementar;Crédito Extra / Crédito Suplementar;"https://normas.leg.br/?urn=urn:lex:br:federal:lei:2002-07-08;10502";;nao;;sim;nao okay
